id,line,block,day,sex,wing,leg,pupa
320-B-1-M-399,320,12,1,M,13.95311539,13.778206,14.45480307
320-B-1-M-400,320,12,1,M,13.79678849,13.59575225,14.22180393
320-B-1-M-402,320,12,1,M,14.15870373,13.84546117,14.63446657
320-B-1-M-404,320,12,1,M,13.88983479,13.59010508,14.27218176
320-B-1-M-405,320,12,1,M,13.66636429,13.45561253,14.11291155
320-B-1-M-407,320,12,1,M,13.63676612,13.28158168,14.10848988
320-B-1-M-409,320,12,1,M,13.78288881,13.4955709,14.23545772
320-B-1-M-410,320,12,1,M,14.04860523,13.69631116,14.53966411
320-B-1-M-411,320,12,1,M,14.06257062,13.55531642,14.526264
320-B-1-M-412,320,12,1,M,13.96417795,13.56695389,14.44083793
320-B-1-M-413,320,12,1,M,13.79168036,13.52853664,14.25408153
320-B-2-F-360,320,12,2,F,14.12630375,13.80133766,14.51283302
320-B-2-F-361,320,12,2,F,13.99754457,13.72625146,14.34573576
320-B-2-F-362,320,12,2,F,14.1137883,13.79959621,14.4628202
320-B-2-F-364,320,12,2,F,13.84703829,13.57825405,14.27429868
320-B-2-F-368,320,12,2,F,14.11522915,13.7716352,14.46403746
320-B-2-F-369,320,12,2,F,14.26131306,13.96504635,14.58593842
320-B-2-F-370,320,12,2,F,14.13779476,13.84581382,14.52185219
320-B-2-F-372,320,12,2,F,14.15896834,13.89659831,14.51708052
320-B-2-F-373,320,12,2,F,14.07302926,13.6923269,14.38757272
320-B-2-F-378,320,12,2,F,14.08545296,13.75447131,14.45308954
320-B-2-F-379,320,12,2,F,14.1477926,13.80611814,14.60161728
320-B-2-F-380,320,12,2,F,14.0872454,13.81723382,14.55230266
320-B-2-F-381,320,12,2,F,14.23889548,13.75476286,14.59207331
320-B-2-F-4835,320,12,2,F,13.8634842,13.52194147,14.25477572
320-B-2-F-4837,320,12,2,F,14.14042989,13.80788865,14.52645214
320-B-2-F-4839,320,12,2,F,13.9440181,13.69883255,14.35997741
320-B-2-F-4842,320,12,2,F,14.07309496,13.59004218,14.47251703
320-B-2-F-4844,320,12,2,F,13.93543619,13.64471872,14.38113702
320-B-2-F-4845,320,12,2,F,14.16636952,13.94211357,
320-B-2-F-4846,320,12,2,F,13.92204389,13.6378901,14.31683489
320-B-2-F-4852,320,12,2,F,14.13585196,13.81967821,14.48281431
320-B-2-F-4859,320,12,2,F,14.06478724,13.65784596,14.45725947
320-B-2-F-4861,320,12,2,F,14.08923391,13.8115314,
320-B-2-F-4865,320,12,2,F,13.9196264,13.69159017,14.37076457
320-B-2-F-4866,320,12,2,F,13.75467228,13.46585427,
320-B-2-F-4869,320,12,2,F,14.12950491,13.8785389,14.51522647
320-B-2-F-4870,320,12,2,F,14.10466205,13.83907914,14.47807203
320-B-2-F-4873,320,12,2,F,13.99130754,13.73806591,14.42678481
320-B-2-F-4874,320,12,2,F,14.09827456,13.78870391,14.4713138
320-B-2-F-4877,320,12,2,F,14.02108548,13.81702598,14.4361677
320-B-2-F-4879,320,12,2,F,13.8852754,13.62041411,14.3490048
320-B-2-F-4880,320,12,2,F,14.22541181,13.77192895,14.58603206
320-B-2-M-358,320,12,2,M,13.98603278,13.78712122,14.36752023
320-B-2-M-359,320,12,2,M,13.90480084,13.67441154,14.4579591
320-B-2-M-363,320,12,2,M,13.91738551,13.712661,14.36681681
320-B-2-M-365,320,12,2,M,13.8403417,13.71037498,14.29170326
320-B-2-M-366,320,12,2,M,14.00752086,13.79409915,14.45606058
320-B-2-M-367,320,12,2,M,14.11548107,13.92091556,14.49244129
320-B-2-M-371,320,12,2,M,14.0353952,13.83663263,14.53454391
320-B-2-M-374,320,12,2,M,14.07835778,13.82796371,14.48675896
320-B-2-M-375,320,12,2,M,14.15923926,13.93881051,14.60971335
320-B-2-M-376,320,12,2,M,13.92613201,13.76126656,14.31486323
320-B-2-M-377,320,12,2,M,13.91037609,13.64885734,14.38241682
320-B-2-M-382,320,12,2,M,13.85169301,13.62745989,14.30687117
320-B-2-M-4833,320,12,2,M,13.7754923,13.56361821,14.28106285
320-B-2-M-4834,320,12,2,M,13.93162554,13.76455451,14.38314213
320-B-2-M-4836,320,12,2,M,13.80912914,13.56485753,14.30009743
320-B-2-M-4838,320,12,2,M,13.64631752,,14.14473237
320-B-2-M-4840,320,12,2,M,13.80917463,13.57288236,14.27470053
320-B-2-M-4841,320,12,2,M,14.04164244,13.83628628,14.62251161
320-B-2-M-4843,320,12,2,M,14.00875392,13.80775213,14.45768919
320-B-2-M-4847,320,12,2,M,13.84103989,13.77837797,14.34181582
320-B-2-M-4848,320,12,2,M,13.91371926,13.67329306,14.34154683
320-B-2-M-4849,320,12,2,M,14.11662057,13.76220793,14.32917208
320-B-2-M-4851,320,12,2,M,13.83477579,13.50974659,14.31781927
320-B-2-M-4853,320,12,2,M,13.84482953,13.70397979,14.31774055
320-B-2-M-4854,320,12,2,M,13.78619101,13.66150915,14.32823344
320-B-2-M-4855,320,12,2,M,13.85189167,13.6160743,14.33468228
320-B-2-M-4856,320,12,2,M,13.86436358,13.65587094,14.33970891
320-B-2-M-4857,320,12,2,M,13.80031377,13.56573218,
320-B-2-M-4858,320,12,2,M,14.02082247,13.56009175,14.50110312
320-B-2-M-4860,320,12,2,M,13.89286782,13.69164528,14.34029484
320-B-2-M-4862,320,12,2,M,13.79976982,13.70691854,14.29134861
320-B-2-M-4863,320,12,2,M,13.76020597,13.47273427,14.19020491
320-B-2-M-4864,320,12,2,M,13.58459677,13.30038577,14.18683587
320-B-2-M-4867,320,12,2,M,14.19116711,13.94627501,14.61065347
320-B-2-M-4868,320,12,2,M,13.97023736,13.80381121,14.43140139
320-B-2-M-4871,320,12,2,M,13.7276795,13.49641868,14.16186212
320-B-2-M-4872,320,12,2,M,13.87461591,13.63312343,14.32335307
320-B-2-M-4875,320,12,2,M,13.81350715,13.6091144,14.28159349
320-B-2-M-4876,320,12,2,M,13.93279302,13.70106996,14.43678907
320-B-2-M-4878,320,12,2,M,14.03230037,13.88321359,14.50425086
321-A-0-F-001,321,8,0,F,14.28982364,13.9919883,14.71462461
321-A-0-F-002,321,8,0,F,14.09849687,13.78478373,14.49486498
321-A-0-F-003,321,8,0,F,14.10649667,13.64606968,14.51271907
321-A-0-F-004,321,8,0,F,14.13391265,13.71464554,14.50283172
321-A-0-F-005,321,8,0,F,14.14766635,13.79099613,
321-A-0-F-006,321,8,0,F,13.8589512,13.405072,
321-A-0-F-007,321,8,0,F,14.09397831,13.6493416,14.46425704
321-A-0-F-008,321,8,0,F,14.28473076,13.86168931,14.71207393
321-A-0-F-009,321,8,0,F,14.28715534,13.8979595,14.68940423
321-A-0-F-010,321,8,0,F,14.07364744,13.60406762,14.43800679
321-A-0-F-011,321,8,0,F,14.16728441,13.80114932,14.54862753
321-A-0-F-012,321,8,0,F,13.90909379,13.64731596,14.33229936
321-A-0-F-013,321,8,0,F,14.09534517,13.67707705,14.5048447
321-A-0-F-014,321,8,0,F,14.30517036,13.86273462,14.72906474
321-A-0-F-015,321,8,0,F,14.02696283,13.76042528,14.61066574
321-A-0-F-016,321,8,0,F,14.23757644,13.86267797,14.70077382
321-A-0-F-017,321,8,0,F,13.88017126,13.59574399,14.27571918
321-A-0-M-037,321,8,0,M,13.91335842,13.63020096,14.40687985
321-A-0-M-038,321,8,0,M,14.10205699,13.90097234,14.6446322
321-A-0-M-039,321,8,0,M,14.02095358,13.72903428,14.48827536
321-A-0-M-040,321,8,0,M,14.0276967,13.72904159,14.50820659
321-A-0-M-041,321,8,0,M,13.93261959,13.6760156,14.4778139
321-A-0-M-042,321,8,0,M,14.04802923,13.87286622,14.5130394
321-A-0-M-043,321,8,0,M,13.80449005,13.64574661,14.24813136
321-A-0-M-044,321,8,0,M,14.01846854,13.82046442,14.52069842
321-A-0-M-045,321,8,0,M,13.92854992,13.81699601,14.4024606
321-A-0-M-046,321,8,0,M,13.77714575,13.57793786,14.22777881
321-A-1-F-018,321,8,1,F,14.00901436,13.63636365,14.35730216
321-A-1-F-019,321,8,1,F,13.87797255,13.48984389,14.27077617
321-A-1-F-020,321,8,1,F,14.14299034,13.68193951,14.53032161
321-A-1-F-021,321,8,1,F,14.26302251,13.83161752,
321-A-1-F-022,321,8,1,F,13.95496202,13.51366291,14.31020273
321-A-1-F-023,321,8,1,F,14.09409336,13.67666184,14.43441097
321-A-1-F-024,321,8,1,F,13.83851003,13.44100983,14.23146857
321-A-1-F-025,321,8,1,F,14.11760872,13.58984718,
321-A-1-F-026,321,8,1,F,13.99158179,13.51937949,14.37680364
321-A-1-F-027,321,8,1,F,14.26717581,13.8251692,14.62753251
321-A-1-F-028,321,8,1,F,13.65113438,,14.03406304
321-A-1-F-029,321,8,1,F,14.10644733,13.75537817,14.44063007
321-A-1-F-030,321,8,1,F,13.87096702,13.49296785,14.30312251
321-A-1-F-031,321,8,1,F,14.28649808,13.8671969,14.64082912
321-A-1-M-047,321,8,1,M,13.77471867,13.44301549,14.24209474
321-A-1-M-048,321,8,1,M,13.89993718,13.70528117,14.37513607
321-A-1-M-049,321,8,1,M,13.70799261,13.45550933,14.16703035
321-A-1-M-050,321,8,1,M,13.80369442,13.37167271,14.22918658
321-A-1-M-051,321,8,1,M,13.81242661,13.52662838,14.26940201
321-A-1-M-052,321,8,1,M,13.83256038,13.66193853,14.36604395
321-A-1-M-053,321,8,1,M,13.94801405,13.59736889,14.355689
321-A-1-M-054,321,8,1,M,13.68553091,13.42175425,14.23395149
321-A-1-M-055,321,8,1,M,13.9562555,,14.39514113
321-A-2-F-032,321,8,2,F,13.86869866,13.37027093,
321-A-2-F-033,321,8,2,F,13.80923531,13.44513612,14.12104341
321-A-2-F-034,321,8,2,F,13.77923218,13.30130699,14.15229495
321-A-2-F-035,321,8,2,F,13.78667694,13.48154197,
321-A-2-F-036,321,8,2,F,13.74099475,13.38578147,14.14438329
321-A-2-M-056,321,8,2,M,13.53453263,13.27539686,14.08099595
321-A-2-M-057,321,8,2,M,13.66686147,13.39609068,
321-A-2-M-058,321,8,2,M,13.51993286,13.41413319,14.00088037
321-B-0-F-059,321,8,0,F,14.31293904,13.85743408,14.6884861
321-B-0-F-060,321,8,0,F,14.24154858,13.86065519,14.56090534
321-B-0-F-061,321,8,0,F,13.73531896,13.39521459,14.16080992
321-B-0-F-062,321,8,0,F,13.88529871,13.48444268,14.30424026
321-B-0-F-063,321,8,0,F,14.2796973,13.8876324,14.70424265
321-B-0-F-064,321,8,0,F,14.10071506,13.66838647,14.45417097
321-B-0-F-065,321,8,0,F,13.88520358,13.57922731,14.47449956
321-B-0-F-066,321,8,0,F,14.10185273,13.62123771,14.42268871
321-B-0-F-067,321,8,0,F,13.94727539,13.5305704,14.27711687
321-B-0-F-068,321,8,0,F,14.0937618,13.62579417,
321-B-0-F-069,321,8,0,F,13.73172582,13.42174695,14.18959044
321-B-0-F-070,321,8,0,F,13.97479291,13.61553063,
321-B-0-F-071,321,8,0,F,14.14499774,13.75509373,14.46450433
321-B-0-F-072,321,8,0,F,13.96553875,13.4750022,14.26035819
321-B-0-M-075,321,8,0,M,13.82825006,13.46615797,14.27591038
321-B-0-M-076,321,8,0,M,13.82231734,13.47675328,14.24116775
321-B-0-M-077,321,8,0,M,13.92152326,13.60592476,
321-B-0-M-078,321,8,0,M,13.89241882,13.63386033,14.33588455
321-B-0-M-079,321,8,0,M,13.85808909,13.59649435,14.33437016
321-B-0-M-080,321,8,0,M,13.77083417,13.49303036,14.25574186
321-B-0-M-081,321,8,0,M,13.89213914,13.51485941,14.29015552
321-B-0-M-082,321,8,0,M,14.10844954,13.74236764,14.55831735
321-B-0-M-083,321,8,0,M,13.81562155,13.53655856,14.31309204
321-B-0-M-084,321,8,0,M,13.77517178,13.51529334,14.21063063
321-B-0-M-085,321,8,0,M,14.00965034,13.7156705,14.45020353
321-B-0-M-086,321,8,0,M,13.98613143,13.65503809,14.35585757
321-B-0-M-087,321,8,0,M,13.8915888,13.62882431,14.32002007
321-B-0-M-088,321,8,0,M,13.67663692,13.43880707,14.19754874
321-B-0-M-089,321,8,0,M,13.80379429,13.49679165,14.26305774
321-B-0-M-090,321,8,0,M,13.64458973,13.29907398,13.95215482
321-B-1-F-073,321,8,1,F,13.8613755,13.40561657,
321-B-1-F-074,321,8,1,F,13.79071836,13.35451878,14.16044111
321-B-2-M-091,321,8,2,M,13.73574685,13.3596644,14.19389234
321-B-2-M-092,321,8,2,M,13.81422453,13.40373891,14.21312916
324-A-0-F-026,324,6,0,F,14.04616662,13.75625557,14.70223859
324-A-0-F-027,324,6,0,F,14.04498761,13.75620057,14.68831951
324-A-0-F-028,324,6,0,F,13.95087065,13.69682758,
324-A-0-F-029,324,6,0,F,13.87817827,13.81155645,
324-A-0-F-030,324,6,0,F,13.92202681,13.6811799,14.72513915
324-A-0-F-031,324,6,0,F,13.88393527,13.58849578,14.5416935
324-A-0-F-032,324,6,0,F,14.04288196,13.77204096,14.6184738
324-A-0-F-033,324,6,0,F,14.02978368,13.72096567,14.62003139
324-A-0-F-034,324,6,0,F,13.97473151,13.63539439,14.61286008
324-A-0-F-035,324,6,0,F,14.02008109,13.74140381,14.6372818
324-A-0-F-036,324,6,0,F,13.88108854,13.70049554,14.55437175
324-A-0-M-001,324,6,0,M,13.78192534,13.63480297,14.49757151
324-A-0-M-002,324,6,0,M,13.81706934,13.65350255,
324-A-0-M-003,324,6,0,M,13.87184552,13.78331236,14.57376641
324-A-0-M-004,324,6,0,M,13.6708245,13.60294223,14.42900558
324-A-0-M-005,324,6,0,M,13.79289136,13.70450353,14.59725224
324-A-0-M-006,324,6,0,M,13.85793766,13.69920863,14.58763204
324-A-0-M-007,324,6,0,M,13.81121545,13.66229742,14.53666193
324-A-0-M-008,324,6,0,M,,13.5820975,14.51273691
324-A-0-M-009,324,6,0,M,13.79763219,13.66121233,14.47008581
324-A-0-M-010,324,6,0,M,13.68016106,13.54143091,14.2960986
324-A-1-F-037,324,6,1,F,13.56077443,13.32835676,14.12602671
324-A-1-F-038,324,6,1,F,13.67011824,13.13916115,14.15866744
324-A-1-F-039,324,6,1,F,13.62182896,13.32295947,14.07606588
324-A-1-F-040,324,6,1,F,13.58332689,13.39975226,14.15560257
324-A-1-F-041,324,6,1,F,13.81313133,13.5984943,14.42811422
324-A-1-F-042,324,6,1,F,14.01059367,13.75114464,14.51068792
324-A-1-F-043,324,6,1,F,13.57818618,13.40881891,14.21878995
324-A-1-F-044,324,6,1,F,13.60496865,13.32694752,
324-A-1-F-045,324,6,1,F,13.39959246,13.17916312,
324-A-1-M-011,324,6,1,M,13.56749256,13.36330094,14.1905384
324-A-1-M-012,324,6,1,M,13.75666418,13.49300263,14.42255504
324-A-1-M-013,324,6,1,M,13.58427422,13.3703284,14.17095553
324-A-1-M-014,324,6,1,M,13.62239354,13.49581755,14.26798647
324-A-1-M-015,324,6,1,M,13.62955838,13.68064959,14.38995866
324-A-1-M-016,324,6,1,M,13.46584485,13.49862664,14.19406254
324-A-1-M-017,324,6,1,M,13.65276619,,14.34887037
324-A-2-F-046,324,6,2,F,13.44349657,13.20812991,13.84963653
324-A-2-F-047,324,6,2,F,13.46712601,13.13309337,13.82655688
324-A-2-F-048,324,6,2,F,13.5011807,13.22584205,
324-A-2-F-049,324,6,2,F,13.35135078,13.17477714,14.02384499
324-A-2-F-050,324,6,2,F,13.43771645,13.28956208,14.07270765
324-A-2-M-018,324,6,2,M,13.30965987,13.12644182,13.8543726
324-A-2-M-019,324,6,2,M,13.30891863,13.28130479,14.13869852
324-A-2-M-020,324,6,2,M,13.21578687,13.5072625,14.04079182
324-A-2-M-021,324,6,2,M,13.38714641,13.13383481,13.8550338
324-A-2-M-022,324,6,2,M,13.22689185,13.1304274,13.99818622
324-A-2-M-023,324,6,2,M,13.4711866,13.41002468,14.14344646
324-A-2-M-024,324,6,2,M,13.47709153,13.24788582,14.06291736
324-A-2-M-025,324,6,2,M,13.46689604,13.32213495,14.09293394
324-B-0-F-076,324,6,0,F,13.98728923,13.68261248,14.56547512
324-B-0-F-077,324,6,0,F,13.89533878,13.75735065,14.59447987
324-B-0-F-078,324,6,0,F,14.05001018,13.71087871,14.615436
324-B-0-F-079,324,6,0,F,13.86498335,13.55102622,
324-B-0-F-080,324,6,0,F,13.97294584,13.72592018,14.59890969
324-B-0-F-081,324,6,0,F,13.88078412,14.08173992,14.57166775
324-B-0-F-082,324,6,0,F,13.88409308,13.58477595,14.44258471
324-B-0-F-083,324,6,0,F,13.93806176,13.65531329,14.65510381
324-B-0-F-084,324,6,0,F,14.01957241,13.76906153,14.60564832
324-B-0-F-085,324,6,0,F,14.060169,13.76875118,14.57733223
324-B-0-F-086,324,6,0,F,13.98439896,13.72753865,14.63789712
324-B-0-M-051,324,6,0,M,13.77674925,13.58947818,14.40782861
324-B-0-M-052,324,6,0,M,13.75377376,13.81407704,14.43281557
324-B-0-M-053,324,6,0,M,13.84743065,13.67907022,14.53843496
324-B-0-M-054,324,6,0,M,13.55436512,13.50183565,14.36069413
324-B-0-M-055,324,6,0,M,13.774227,13.63000765,14.38287316
324-B-0-M-056,324,6,0,M,13.66787074,13.52204246,14.33648319
324-B-0-M-057,324,6,0,M,13.76223098,13.64362426,14.42980391
324-B-0-M-058,324,6,0,M,14.13641147,13.96673267,14.62744027
324-B-0-M-059,324,6,0,M,14.07175924,13.81430499,14.58002446
324-B-0-M-060,324,6,0,M,13.73685732,13.55654883,14.39985658
324-B-0-M-061,324,6,0,M,13.74102179,13.66228382,14.49729341
324-B-1-F-087,324,6,1,F,13.65294151,13.46119975,14.17245269
324-B-1-F-088,324,6,1,F,13.77169304,13.49807517,14.35270544
324-B-1-F-089,324,6,1,F,13.67219869,13.47709156,14.20738371
324-B-1-F-090,324,6,1,F,13.77315551,13.49720817,14.33230831
324-B-1-F-091,324,6,1,F,13.69729488,13.45331914,14.27636307
324-B-1-F-092,324,6,1,F,13.76258214,13.57751754,14.38716784
324-B-1-F-093,324,6,1,F,13.67857142,13.4442172,14.23272306
324-B-1-F-094,324,6,1,F,13.62802525,13.36690336,14.22453599
324-B-1-F-095,324,6,1,F,13.88172143,13.67851942,14.49476163
324-B-1-F-096,324,6,1,F,13.73187142,13.4983855,14.34208649
324-B-1-M-062,324,6,1,M,13.62113399,13.55429111,14.24018988
324-B-1-M-063,324,6,1,M,13.70613856,13.60849698,14.21253659
324-B-1-M-064,324,6,1,M,13.67701762,13.576774,14.23993933
324-B-1-M-065,324,6,1,M,13.67934645,13.54228239,14.29075045
324-B-1-M-066,324,6,1,M,13.6689253,13.62986259,14.35428203
324-B-1-M-067,324,6,1,M,13.64630971,13.46464738,14.14066703
324-B-1-M-068,324,6,1,M,13.50027502,13.33384132,
324-B-1-M-069,324,6,1,M,13.65421464,13.47205498,
324-B-1-M-070,324,6,1,M,13.65978006,13.44687506,14.21955799
324-B-2-F-097,324,6,2,F,13.6052166,13.24813072,14.08586288
324-B-2-F-098,324,6,2,F,13.26240267,13.14860548,
324-B-2-F-099,324,6,2,F,13.69276038,13.38718233,14.37981534
324-B-2-F-100,324,6,2,F,13.44973822,13.25836452,14.02548781
324-B-2-M-071,324,6,2,M,13.42881298,13.20537984,14.04254652
324-B-2-M-072,324,6,2,M,13.34486608,13.20626667,13.92883924
324-B-2-M-073,324,6,2,M,13.1555813,13.13993455,14.06066997
324-B-2-M-074,324,6,2,M,13.30163462,13.11469247,
324-B-2-M-075,324,6,2,M,13.24483744,13.23822362,13.9784369
332-A-0-F-003,332,4,0,F,13.94527574,13.81141036,
332-A-0-F-006,332,4,0,F,14.09336348,13.9018211,
332-A-0-F-010,332,4,0,F,14.02395703,13.78458184,
332-A-0-F-011,332,4,0,F,14.03762718,13.70423417,14.55454493
332-A-0-F-013,332,4,0,F,13.91310358,13.67598472,14.53529373
332-A-0-F-017,332,4,0,F,14.00897563,13.85379381,14.63581653
332-A-0-F-018,332,4,0,F,13.73893897,13.63648395,
332-A-0-F-023,332,4,0,F,,13.64008229,14.5759119
332-A-0-F-027,332,4,0,F,13.91012959,14.08329746,14.55555214
332-A-0-F-028,332,4,0,F,13.99361406,13.73298242,14.56500206
332-A-0-F-030,332,4,0,F,14.0819741,13.8221276,14.6434615
332-A-0-F-032,332,4,0,F,13.98211339,13.69912405,14.40882127
332-A-0-M-002,332,4,0,M,13.7937264,13.65707173,14.41843274
332-A-0-M-004,332,4,0,M,13.89315933,13.67992908,14.20206263
332-A-0-M-005,332,4,0,M,,13.61623759,
332-A-0-M-006,332,4,0,F,13.94187974,13.62193648,14.54865386
332-A-0-M-007,332,4,0,F,14.13708088,13.83514784,
332-A-0-M-009,332,4,0,M,,13.60734345,14.30392245
332-A-0-M-012,332,4,0,M,13.66678384,13.56137664,14.37915244
332-A-0-M-014,332,4,0,M,13.7359263,13.7086166,14.39553426
332-A-0-M-015,332,4,0,M,13.7529545,13.72845927,14.45135394
332-A-0-M-016,332,4,0,M,13.86484819,13.90225971,14.54904606
332-A-0-M-019,332,4,0,M,13.86622649,13.71793159,14.50709926
332-A-0-M-020,332,4,0,M,13.77182248,13.6795956,14.44444327
332-A-0-M-021,332,4,0,M,13.76445955,13.64630171,14.39502435
332-A-0-M-022,332,4,0,M,13.70269555,13.40739781,14.44814625
332-A-0-M-024,332,4,0,M,13.77868193,13.61198213,14.35795466
332-A-0-M-025,332,4,0,M,13.6981121,13.68476434,14.33961906
332-A-0-M-026,332,4,0,M,13.6576442,13.55252499,14.38387511
332-A-0-M-029,332,4,0,M,13.75592009,,14.43677354
332-A-0-M-031,332,4,0,M,13.73410515,13.67262339,14.44490513
332-A-0-M-033,332,4,0,M,13.66344783,13.51747152,14.38769098
332-A-2-M-034,332,4,2,M,13.50927408,13.46319171,14.14088277
332-B-0-F-035,332,4,0,F,13.82204913,13.5085736,14.33531844
332-B-0-F-036,332,4,0,F,13.82564602,13.64279719,14.31807286
332-B-0-F-037,332,4,0,F,14.00886849,13.68543359,14.55144104
332-B-0-F-040,332,4,0,F,13.9556107,13.58557037,14.48823143
332-B-0-F-041,332,4,0,F,13.99873671,13.69059899,14.52454784
332-B-0-F-050,332,4,0,F,13.65101603,13.38404639,14.27889202
332-B-0-F-051,332,4,0,F,13.89163236,13.66615032,14.43906542
332-B-0-F-053,332,4,0,F,13.94928417,13.66908618,14.47155006
332-B-0-F-054,332,4,0,F,13.82433451,13.64775753,14.39015905
332-B-0-F-057,332,4,0,F,13.83241585,13.58871622,14.12295679
332-B-0-M-038,332,4,0,M,13.72642346,13.5383687,14.36057254
332-B-0-M-039,332,4,0,M,13.66490416,13.57159536,14.4211772
332-B-0-M-042,332,4,0,M,13.78935188,13.58493396,14.37240143
332-B-0-M-043,332,4,0,M,13.67627723,13.6044935,14.25866639
332-B-0-M-044,332,4,0,M,13.78676823,13.68225892,14.37640149
332-B-0-M-045,332,4,0,M,13.74507028,13.62020265,14.41014989
332-B-0-M-046,332,4,0,M,13.73672511,13.76264375,14.58125867
332-B-0-M-047,332,4,0,M,13.75528932,13.56308414,14.46225265
332-B-0-M-048,332,4,0,F,13.97723732,13.65671666,
332-B-0-M-049,332,4,0,M,13.80696253,13.62550278,14.3524026
332-B-0-M-052,332,4,0,M,13.58617462,13.39700658,14.25193067
332-B-0-M-055,332,4,0,M,13.59484094,13.52129491,14.28094035
332-B-0-M-056,332,4,0,M,13.65409467,13.46281791,14.28206946
332-B-0-M-059,332,4,0,M,13.97473747,13.62122536,14.56940477
332-B-1-F-061,332,4,1,F,13.5835843,13.28456287,14.17755104
332-B-1-F-063,332,4,1,F,,13.44950874,14.16906757
332-B-1-F-065,332,4,1,F,13.73972999,13.56156648,14.29709293
332-B-1-F-067,332,4,1,F,13.77285344,13.6259802,14.3330772
332-B-1-M-060,332,4,1,M,13.85714662,13.71966816,14.49850769
332-B-1-M-062,332,4,1,M,13.44345044,13.24743684,
332-B-1-M-064,332,4,1,M,13.34916551,13.3566475,
332-B-1-M-066,332,4,1,M,13.69208847,13.47934249,14.37914021
332-B-1-M-068,332,4,1,M,13.60637666,13.474174,14.22948084
332-B-1-M-069,332,4,1,M,13.738574,13.51392989,14.34066676
332-B-1-M-070,332,4,1,M,,13.54563734,14.31729001
332-B-2-F-071,332,4,2,F,13.68327376,13.39605245,14.26235248
335-A-0-F-9045,335,12,0,F,13.91036245,13.65205504,14.33304274
335-A-0-F-9523,335,12,0,F,13.95474018,13.74107772,14.41296883
335-A-0-F-9526,335,12,0,F,13.80599664,13.64723481,14.27439459
335-A-0-F-9527,335,12,0,F,14.05653803,13.86030515,14.50546587
335-A-0-F-9528,335,12,0,F,13.94851844,13.62772024,14.34246879
335-A-0-M-9044,335,12,0,M,13.62144499,13.63507375,14.23789535
335-A-0-M-9522,335,12,0,M,13.76693105,13.76117655,14.29336265
335-A-0-M-9524,335,12,0,M,13.78162414,13.63019482,14.29546209
335-A-0-M-9525,335,12,0,M,13.77886587,13.74259085,14.28806542
335-A-0-M-9529,335,12,0,M,13.77228213,13.71638602,14.35052953
335-A-1-F-1,335,12,1,F,13.89668954,13.9362515,14.51345529
335-A-1-F-10,335,12,1,F,14.14482294,13.91916736,14.54764315
335-A-1-F-12,335,12,1,F,14.11592177,13.88775007,14.54761535
335-A-1-F-13,335,12,1,F,13.98953613,13.71066122,14.38724641
335-A-1-F-14,335,12,1,F,14.03639636,14.00408078,14.65556631
335-A-1-F-16,335,12,1,F,14.18725961,14.03647233,14.61401175
