"","id","line","block","day","sex","wing","leg","pupa","group","pupa_noblock"
"9300","551-A-0-F-005","L551","B8","D0","F",14.03360699,13.94616635,14.67067248,"L551_F_D0",0.242992225
"9301","551-A-0-F-006","L551","B8","D0","F",14.16083351,13.93193516,14.72356084,"L551_F_D0",0.295880584999999
"9302","551-A-0-F-007","L551","B8","D0","F",14.12992341,13.94847507,14.80458575,"L551_F_D0",0.376905494999999
"9303","551-A-0-F-008","L551","B8","D0","F",14.02998625,13.86318383,14.67274456,"L551_F_D0",0.245064305
"9304","551-A-0-F-009","L551","B8","D0","F",14.17092511,13.83614178,14.80188288,"L551_F_D0",0.374202625000001
"9305","551-A-0-M-010","L551","B8","D0","M",13.90213403,13.88100052,14.57116685,"L551_M_D0",0.143486594999999
"9306","551-A-0-M-011","L551","B8","D0","M",13.84809004,13.86711114,14.57392915,"L551_M_D0",0.146248895
"9307","551-A-0-M-012","L551","B8","D0","M",13.87402943,13.87925194,14.61811841,"L551_M_D0",0.190438154999999
"9308","551-A-0-M-013","L551","B8","D0","M",13.92232342,13.8407131,14.58593512,"L551_M_D0",0.158254865
"9309","551-A-0-M-014","L551","B8","D0","M",13.96105834,13.89005974,14.60991079,"L551_M_D0",0.182230535000001
"9310","551-A-0-M-015","L551","B8","D0","M",13.81064383,13.84539418,14.45694942,"L551_M_D0",0.0292691650000007
"9311","551-A-0-M-016","L551","B8","D0","M",13.83223591,13.82439878,14.52770992,"L551_M_D0",0.100029664999999
"9312","551-A-0-M-017","L551","B8","D0","M",13.85410608,13.90988069,14.46794233,"L551_M_D0",0.0402620749999996
"9313","551-A-0-M-018","L551","B8","D0","M",13.88148367,13.81315137,14.48385512,"L551_M_D0",0.0561748649999994
"9314","551-A-0-M-019","L551","B8","D0","M",13.94383517,13.91028892,14.44215017,"L551_M_D0",0.0144699149999996
"9315","551-A-0-M-020","L551","B8","D0","M",13.7999551,13.76598356,14.56885055,"L551_M_D0",0.141170295
"9316","551-A-1-F-021","L551","B8","D1","F",13.95293499,13.69175698,14.57724499,"L551_F_D1",0.149564735
"9317","551-A-1-F-022","L551","B8","D1","F",13.99375883,13.83443474,14.57937386,"L551_F_D1",0.151693605
"9318","551-A-1-F-024","L551","B8","D1","F",13.96142225,13.83876089,14.62222292,"L551_F_D1",0.194542665
"9319","551-A-1-F-025","L551","B8","D1","F",13.76623859,13.6957341,14.44489142,"L551_F_D1",0.0172111649999993
"9320","551-A-1-F-026","L551","B8","D1","F",13.9777612,13.80820563,14.52254824,"L551_F_D1",0.0948679850000007
"9321","551-A-1-F-027","L551","B8","D1","F",13.97627049,13.77854463,14.52528726,"L551_F_D1",0.0976070050000006
"9322","551-A-1-F-028","L551","B8","D1","F",13.97008144,13.86765291,14.57325126,"L551_F_D1",0.145571004999999
"9323","551-A-1-F-029","L551","B8","D1","F",13.9157929,13.69391008,14.55538809,"L551_F_D1",0.127707834999999
"9324","551-A-1-F-030","L551","B8","D1","F",14.02711904,13.84592807,14.54923733,"L551_F_D1",0.121557075
"9325","551-A-1-M-031","L551","B8","D1","M",13.64504235,13.57878858,14.38372593,"L551_M_D1",-0.0439543249999994
"9326","551-A-1-M-032","L551","B8","D1","M",13.84496547,13.79740546,14.49167255,"L551_M_D1",0.0639922950000005
"9327","551-A-1-M-034","L551","B8","D1","M",13.89679096,13.89745085,14.53131712,"L551_M_D1",0.103636865000001
"9328","551-A-1-M-035","L551","B8","D1","M",13.57968733,13.51642477,14.37216332,"L551_M_D1",-0.0555169349999998
"9329","551-A-1-M-036","L551","B8","D1","M",13.82692417,13.66559056,14.4819445,"L551_M_D1",0.0542642450000008
"9330","551-A-1-M-037","L551","B8","D1","M",13.78560316,NA,14.44576182,"L551_M_D1",0.0180815649999995
"9331","551-A-1-M-038","L551","B8","D1","M",13.54796923,13.57537923,14.36483208,"L551_M_D1",-0.0628481750000007
"9332","551-A-1-M-039","L551","B8","D1","M",13.79956917,13.74984445,14.39446595,"L551_M_D1",-0.0332143049999993
"9333","551-A-1-M-040","L551","B8","D1","M",13.94248764,13.86901836,14.60542319,"L551_M_D1",0.177742935
"9334","551-B-0-F-051","L551","B8","D0","F",14.18093878,13.96298151,14.66710971,"L551_F_D0",0.239429455
"9335","551-B-0-F-052","L551","B8","D0","F",14.19754462,13.83275599,14.67610741,"L551_F_D0",0.248427155
"9336","551-B-0-F-053","L551","B8","D0","F",14.03353543,13.83653961,14.50769903,"L551_F_D0",0.0800187749999994
"9337","551-B-0-F-054","L551","B8","D0","F",13.95902372,13.78025891,14.63609193,"L551_F_D0",0.208411674999999
"9338","551-B-0-F-055","L551","B8","D0","F",13.99661387,13.77183451,14.40098696,"L551_F_D0",-0.026693295000001
"9339","551-B-0-F-056","L551","B8","D0","F",13.97992015,13.77298075,14.55408452,"L551_F_D0",0.126404265
"9340","551-B-0-F-057","L551","B8","D0","F",13.98360979,13.84625504,14.63665068,"L551_F_D0",0.208970425000001
"9341","551-B-0-F-058","L551","B8","D0","F",13.89256604,13.7290727,14.50917843,"L551_F_D0",0.0814981750000003
"9342","551-B-0-F-059","L551","B8","D0","F",13.77735958,13.77096351,14.34694785,"L551_F_D0",-0.0807324050000007
"9343","551-B-0-M-061","L551","B8","D0","M",13.9143563,13.65691477,14.24367776,"L551_M_D0",-0.184002494999999
"9344","551-B-0-M-062","L551","B8","D0","M",13.91367394,13.68611392,14.45458787,"L551_M_D0",0.0269076149999991
"9345","551-B-0-M-063","L551","B8","D0","M",13.67993113,NA,14.35175418,"L551_M_D0",-0.0759260749999997
"9346","551-B-0-M-064","L551","B8","D0","M",13.89893861,13.69923682,14.50524271,"L551_M_D0",0.0775624549999991
"9347","551-B-0-M-065","L551","B8","D0","M",13.97689019,13.70927201,14.54419407,"L551_M_D0",0.116513815
"9348","551-B-0-M-066","L551","B8","D0","M",13.93104306,13.84711552,14.4512514,"L551_M_D0",0.0235711450000002
"9349","551-B-0-M-067","L551","B8","D0","M",13.84045387,13.70094607,14.44252483,"L551_M_D0",0.0148445749999999
"9350","551-B-0-M-068","L551","B8","D0","M",13.67610411,13.71935299,14.35282487,"L551_M_D0",-0.0748553850000009
"9351","551-B-0-M-070","L551","B8","D0","M",13.7945061,13.64394375,14.38164287,"L551_M_D0",-0.0460373849999998
"9352","551-B-1-F-071","L551","B8","D1","F",14.1856759,13.91033279,14.62508275,"L551_F_D1",0.197402495000001
"9353","551-B-1-F-072","L551","B8","D1","F",13.97660082,13.67957826,14.54444372,"L551_F_D1",0.116763465
"9354","551-B-1-F-073","L551","B8","D1","F",13.96749403,13.75718757,14.58583113,"L551_F_D1",0.158150875000001
"9355","551-B-1-F-074","L551","B8","D1","F",13.6733067,13.59550222,14.24555502,"L551_F_D1",-0.182125235000001
"9356","551-B-1-F-076","L551","B8","D1","F",13.96756017,13.67479889,14.54995619,"L551_F_D1",0.122275935
"9357","551-B-1-F-077","L551","B8","D1","F",14.21385101,13.96372636,14.61150611,"L551_F_D1",0.183825855
"9358","551-B-1-F-078","L551","B8","D1","F",13.63119954,13.49318968,14.21934946,"L551_F_D1",-0.208330795
"9359","551-B-1-F-079","L551","B8","D1","F",14.01530278,13.83484084,14.56944334,"L551_F_D1",0.141763084999999
"9360","551-B-1-F-080","L551","B8","D1","F",13.61803975,13.45877101,14.21851034,"L551_F_D1",-0.209169915
"9361","551-B-1-M-081","L551","B8","D1","M",13.70759188,13.58685625,14.29378925,"L551_M_D1",-0.133891005
"9362","551-B-1-M-082","L551","B8","D1","M",13.65837886,13.6577304,14.39536228,"L551_M_D1",-0.0323179749999996
"9363","551-B-1-M-083","L551","B8","D1","M",13.7585757,13.6641548,14.43120319,"L551_M_D1",0.00352293499999966
"9364","551-B-1-M-084","L551","B8","D1","M",13.52490007,13.51394803,14.26350152,"L551_M_D1",-0.164178735
